date,client_id,campaign_id,ad_id,creative_id,spend,impressions,clicks,landing_page_views,add_to_carts,purchases,revenue,data_type
2026-08-06,brio,brio_cmp_005,brio_ad_016,brio_cr_016,37.61,2583,33,31,1,0,0,demo_synthetic
2026-08-07,brio,brio_cmp_005,brio_ad_016,brio_cr_016,35.74,2655,41,37,3,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_005,brio_ad_016,brio_cr_016,40.28,2632,57,51,4,0,0,demo_synthetic
2026-08-09,brio,brio_cmp_005,brio_ad_016,brio_cr_016,31.12,2136,41,39,1,0,0,demo_synthetic
2026-08-10,brio,brio_cmp_005,brio_ad_016,brio_cr_016,37.97,2511,35,34,3,0,0,demo_synthetic
2026-08-11,brio,brio_cmp_005,brio_ad_016,brio_cr_016,43.01,2951,59,55,0,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_005,brio_ad_016,brio_cr_016,26.26,1903,25,23,0,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_005,brio_ad_016,brio_cr_016,41.87,3060,42,38,1,1,351.34,demo_synthetic
2026-08-14,brio,brio_cmp_005,brio_ad_016,brio_cr_016,35.35,2418,25,23,2,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_005,brio_ad_016,brio_cr_016,33.63,2165,33,30,0,0,0,demo_synthetic
2026-08-16,brio,brio_cmp_005,brio_ad_016,brio_cr_016,34.42,2189,35,30,0,0,0,demo_synthetic
2026-08-17,brio,brio_cmp_005,brio_ad_016,brio_cr_016,40.31,2875,32,32,0,0,0,demo_synthetic
2026-08-18,brio,brio_cmp_005,brio_ad_016,brio_cr_016,39.35,3587,51,47,2,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_005,brio_ad_016,brio_cr_016,40.56,2664,41,40,1,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_005,brio_ad_016,brio_cr_016,41.11,2710,32,32,1,0,0,demo_synthetic
2026-08-21,brio,brio_cmp_005,brio_ad_016,brio_cr_016,48.34,3520,59,55,3,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_005,brio_ad_016,brio_cr_016,31.06,2227,31,27,1,0,0,demo_synthetic
2026-08-23,brio,brio_cmp_005,brio_ad_016,brio_cr_016,32.8,2101,24,23,0,0,0,demo_synthetic
2026-08-24,brio,brio_cmp_005,brio_ad_016,brio_cr_016,38.95,2793,48,45,2,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_005,brio_ad_016,brio_cr_016,30.07,2069,30,26,1,0,0,demo_synthetic
2026-08-26,brio,brio_cmp_005,brio_ad_016,brio_cr_016,37.43,2352,27,24,2,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_005,brio_ad_016,brio_cr_016,44.54,3471,44,40,1,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_005,brio_ad_016,brio_cr_016,35.57,2700,38,36,3,0,0,demo_synthetic
2026-08-29,brio,brio_cmp_005,brio_ad_016,brio_cr_016,39.07,2611,33,28,1,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_005,brio_ad_016,brio_cr_016,35.29,2711,40,38,2,0,0,demo_synthetic
2026-08-31,brio,brio_cmp_005,brio_ad_016,brio_cr_016,37.77,2716,38,32,2,0,0,demo_synthetic
2026-09-01,brio,brio_cmp_005,brio_ad_016,brio_cr_016,43.27,2986,49,44,2,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_005,brio_ad_016,brio_cr_016,35.32,2470,33,33,1,0,0,demo_synthetic
2026-09-03,brio,brio_cmp_005,brio_ad_016,brio_cr_016,37.54,2591,33,33,2,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_005,brio_ad_016,brio_cr_016,37.41,2697,34,30,3,0,0,demo_synthetic
2026-09-05,brio,brio_cmp_005,brio_ad_016,brio_cr_016,31.92,2304,32,25,0,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_005,brio_ad_016,brio_cr_016,36.22,2782,33,31,0,0,0,demo_synthetic
2026-09-07,brio,brio_cmp_005,brio_ad_016,brio_cr_016,43.05,2889,47,41,4,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_005,brio_ad_016,brio_cr_016,40.19,2421,48,44,0,1,318.55,demo_synthetic
2026-09-09,brio,brio_cmp_005,brio_ad_016,brio_cr_016,36.31,2400,36,33,0,1,413.82,demo_synthetic
2026-09-10,brio,brio_cmp_005,brio_ad_016,brio_cr_016,38.73,2782,45,37,1,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_005,brio_ad_016,brio_cr_016,38.32,2546,38,36,0,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_005,brio_ad_016,brio_cr_016,43.17,3208,57,53,1,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_005,brio_ad_016,brio_cr_016,42.7,3242,52,48,1,1,384.87,demo_synthetic
2026-07-16,brio,brio_cmp_005,brio_ad_017,brio_cr_017,37.84,2199,38,31,3,0,0,demo_synthetic
2026-07-17,brio,brio_cmp_005,brio_ad_017,brio_cr_017,40.12,2346,35,31,2,0,0,demo_synthetic
2026-07-18,brio,brio_cmp_005,brio_ad_017,brio_cr_017,43.67,2439,39,31,0,0,0,demo_synthetic
2026-07-19,brio,brio_cmp_005,brio_ad_017,brio_cr_017,44.0,2605,45,44,1,0,0,demo_synthetic
2026-07-20,brio,brio_cmp_005,brio_ad_017,brio_cr_017,34.43,2174,39,34,1,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_005,brio_ad_017,brio_cr_017,41.08,2365,40,38,1,0,0,demo_synthetic
2026-07-22,brio,brio_cmp_005,brio_ad_017,brio_cr_017,33.03,2108,32,28,1,0,0,demo_synthetic
2026-07-23,brio,brio_cmp_005,brio_ad_017,brio_cr_017,32.34,1653,35,33,1,0,0,demo_synthetic
2026-07-24,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.8,2167,44,41,0,1,380.07,demo_synthetic
2026-07-25,brio,brio_cmp_005,brio_ad_017,brio_cr_017,43.22,2319,33,31,1,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_005,brio_ad_017,brio_cr_017,33.4,2020,26,25,2,0,0,demo_synthetic
2026-07-27,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.91,2019,21,15,0,0,0,demo_synthetic
2026-07-28,brio,brio_cmp_005,brio_ad_017,brio_cr_017,32.84,1826,32,28,0,0,0,demo_synthetic
2026-07-29,brio,brio_cmp_005,brio_ad_017,brio_cr_017,40.21,2264,43,36,1,0,0,demo_synthetic
2026-07-30,brio,brio_cmp_005,brio_ad_017,brio_cr_017,30.28,1810,38,34,1,0,0,demo_synthetic
2026-07-31,brio,brio_cmp_005,brio_ad_017,brio_cr_017,43.73,2471,39,37,3,0,0,demo_synthetic
2026-08-01,brio,brio_cmp_005,brio_ad_017,brio_cr_017,49.23,2769,37,35,3,1,300.7,demo_synthetic
2026-08-02,brio,brio_cmp_005,brio_ad_017,brio_cr_017,37.87,2333,41,37,2,0,0,demo_synthetic
2026-08-03,brio,brio_cmp_005,brio_ad_017,brio_cr_017,36.31,2091,43,40,6,0,0,demo_synthetic
2026-08-04,brio,brio_cmp_005,brio_ad_017,brio_cr_017,27.12,1551,27,26,2,0,0,demo_synthetic
2026-08-05,brio,brio_cmp_005,brio_ad_017,brio_cr_017,29.72,1575,35,30,1,0,0,demo_synthetic
2026-08-06,brio,brio_cmp_005,brio_ad_017,brio_cr_017,30.01,1610,19,17,1,0,0,demo_synthetic
2026-08-07,brio,brio_cmp_005,brio_ad_017,brio_cr_017,43.13,2481,46,43,1,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_005,brio_ad_017,brio_cr_017,40.49,2249,29,29,1,0,0,demo_synthetic
2026-08-09,brio,brio_cmp_005,brio_ad_017,brio_cr_017,37.67,2352,33,29,3,0,0,demo_synthetic
2026-08-10,brio,brio_cmp_005,brio_ad_017,brio_cr_017,33.71,1833,23,21,1,1,346.92,demo_synthetic
2026-08-11,brio,brio_cmp_005,brio_ad_017,brio_cr_017,34.74,2084,26,24,1,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_005,brio_ad_017,brio_cr_017,29.22,1640,29,24,0,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_005,brio_ad_017,brio_cr_017,41.58,2465,37,34,1,0,0,demo_synthetic
2026-08-14,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.06,2033,32,31,0,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_005,brio_ad_017,brio_cr_017,42.88,2416,40,37,0,0,0,demo_synthetic
2026-08-16,brio,brio_cmp_005,brio_ad_017,brio_cr_017,44.25,2662,39,32,0,0,0,demo_synthetic
2026-08-17,brio,brio_cmp_005,brio_ad_017,brio_cr_017,33.37,1732,29,27,1,0,0,demo_synthetic
2026-08-18,brio,brio_cmp_005,brio_ad_017,brio_cr_017,38.46,2432,37,35,2,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_005,brio_ad_017,brio_cr_017,41.2,2248,43,38,2,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_005,brio_ad_017,brio_cr_017,37.61,1928,30,28,4,0,0,demo_synthetic
2026-08-21,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.37,2339,40,37,4,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_005,brio_ad_017,brio_cr_017,41.93,2319,35,30,1,1,388.45,demo_synthetic
2026-08-23,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.88,2107,20,19,0,1,337.42,demo_synthetic
2026-08-24,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.63,2056,38,36,3,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_005,brio_ad_017,brio_cr_017,30.08,1823,28,26,0,0,0,demo_synthetic
2026-08-26,brio,brio_cmp_005,brio_ad_017,brio_cr_017,25.26,1362,13,12,0,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_005,brio_ad_017,brio_cr_017,30.46,1849,44,41,2,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_005,brio_ad_017,brio_cr_017,30.84,1794,30,29,1,1,336.65,demo_synthetic
2026-08-29,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.15,2020,27,24,0,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_005,brio_ad_017,brio_cr_017,36.69,2319,41,38,2,0,0,demo_synthetic
2026-08-31,brio,brio_cmp_005,brio_ad_017,brio_cr_017,38.24,2083,26,24,0,0,0,demo_synthetic
2026-09-01,brio,brio_cmp_005,brio_ad_017,brio_cr_017,34.77,1996,28,26,1,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_005,brio_ad_017,brio_cr_017,44.24,2318,35,32,1,0,0,demo_synthetic
2026-09-03,brio,brio_cmp_005,brio_ad_017,brio_cr_017,33.68,1748,24,22,0,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_005,brio_ad_017,brio_cr_017,32.5,1741,25,23,0,0,0,demo_synthetic
2026-09-05,brio,brio_cmp_005,brio_ad_017,brio_cr_017,36.4,2114,31,28,3,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_005,brio_ad_017,brio_cr_017,32.65,1998,39,34,3,0,0,demo_synthetic
2026-09-07,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.74,1850,34,29,0,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_005,brio_ad_017,brio_cr_017,33.62,1972,34,33,0,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_005,brio_ad_017,brio_cr_017,38.17,2336,33,29,2,0,0,demo_synthetic
2026-09-10,brio,brio_cmp_005,brio_ad_017,brio_cr_017,31.03,1691,21,21,1,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_005,brio_ad_017,brio_cr_017,37.22,2005,46,41,2,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_005,brio_ad_017,brio_cr_017,35.23,1987,28,27,1,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_005,brio_ad_017,brio_cr_017,39.02,2054,33,29,1,0,0,demo_synthetic
2026-07-16,brio,brio_cmp_005,brio_ad_018,brio_cr_018,33.73,2370,30,29,3,0,0,demo_synthetic
2026-07-17,brio,brio_cmp_005,brio_ad_018,brio_cr_018,37.52,2611,34,29,2,0,0,demo_synthetic
2026-07-18,brio,brio_cmp_005,brio_ad_018,brio_cr_018,32.36,2512,33,33,1,0,0,demo_synthetic
2026-07-19,brio,brio_cmp_005,brio_ad_018,brio_cr_018,35.33,2455,33,32,1,1,373.99,demo_synthetic
2026-07-20,brio,brio_cmp_005,brio_ad_018,brio_cr_018,33.75,2607,29,27,2,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_005,brio_ad_018,brio_cr_018,40.14,2677,29,27,2,0,0,demo_synthetic
2026-07-22,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.67,2792,44,39,1,0,0,demo_synthetic
2026-07-23,brio,brio_cmp_005,brio_ad_018,brio_cr_018,42.56,3090,38,33,0,0,0,demo_synthetic
2026-07-24,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.29,2607,31,29,2,0,0,demo_synthetic
2026-07-25,brio,brio_cmp_005,brio_ad_018,brio_cr_018,39.92,3149,44,42,2,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.66,2294,35,30,0,0,0,demo_synthetic
2026-07-27,brio,brio_cmp_005,brio_ad_018,brio_cr_018,38.51,3085,42,42,1,0,0,demo_synthetic
2026-07-28,brio,brio_cmp_005,brio_ad_018,brio_cr_018,39.68,2750,41,38,2,0,0,demo_synthetic
2026-07-29,brio,brio_cmp_005,brio_ad_018,brio_cr_018,38.34,2859,41,34,2,1,377.97,demo_synthetic
2026-07-30,brio,brio_cmp_005,brio_ad_018,brio_cr_018,37.1,2799,42,37,1,0,0,demo_synthetic
2026-07-31,brio,brio_cmp_005,brio_ad_018,brio_cr_018,44.35,3969,43,38,2,0,0,demo_synthetic
2026-08-01,brio,brio_cmp_005,brio_ad_018,brio_cr_018,44.85,3040,53,48,0,0,0,demo_synthetic
2026-08-02,brio,brio_cmp_005,brio_ad_018,brio_cr_018,43.08,3733,53,51,0,0,0,demo_synthetic
2026-08-03,brio,brio_cmp_005,brio_ad_018,brio_cr_018,33.19,2447,41,40,2,0,0,demo_synthetic
2026-08-04,brio,brio_cmp_005,brio_ad_018,brio_cr_018,32.44,2483,39,34,0,0,0,demo_synthetic
2026-08-05,brio,brio_cmp_005,brio_ad_018,brio_cr_018,35.16,2677,40,39,0,0,0,demo_synthetic
2026-08-06,brio,brio_cmp_005,brio_ad_018,brio_cr_018,30.08,2283,34,27,0,0,0,demo_synthetic
2026-08-07,brio,brio_cmp_005,brio_ad_018,brio_cr_018,41.97,2895,43,36,2,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_005,brio_ad_018,brio_cr_018,40.11,2644,42,36,1,0,0,demo_synthetic
2026-08-09,brio,brio_cmp_005,brio_ad_018,brio_cr_018,41.53,2811,35,31,0,0,0,demo_synthetic
2026-08-10,brio,brio_cmp_005,brio_ad_018,brio_cr_018,42.03,2860,40,37,0,0,0,demo_synthetic
2026-08-11,brio,brio_cmp_005,brio_ad_018,brio_cr_018,26.37,1891,32,28,0,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_005,brio_ad_018,brio_cr_018,33.94,2083,30,29,0,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_005,brio_ad_018,brio_cr_018,36.69,2577,38,35,1,1,346.2,demo_synthetic
2026-08-14,brio,brio_cmp_005,brio_ad_018,brio_cr_018,47.04,3309,60,55,2,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_005,brio_ad_018,brio_cr_018,44.1,3052,41,38,1,1,327.41,demo_synthetic
2026-08-16,brio,brio_cmp_005,brio_ad_018,brio_cr_018,32.99,2071,25,25,0,0,0,demo_synthetic
2026-08-17,brio,brio_cmp_005,brio_ad_018,brio_cr_018,33.31,2604,33,28,0,0,0,demo_synthetic
2026-08-18,brio,brio_cmp_005,brio_ad_018,brio_cr_018,37.51,2800,42,42,1,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_005,brio_ad_018,brio_cr_018,44.87,3294,44,41,2,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.92,2250,25,22,0,0,0,demo_synthetic
2026-08-21,brio,brio_cmp_005,brio_ad_018,brio_cr_018,40.96,3020,25,24,0,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_005,brio_ad_018,brio_cr_018,32.34,2010,26,24,1,0,0,demo_synthetic
2026-08-23,brio,brio_cmp_005,brio_ad_018,brio_cr_018,28.79,2140,30,25,0,0,0,demo_synthetic
2026-08-24,brio,brio_cmp_005,brio_ad_018,brio_cr_018,44.38,3435,39,38,1,1,369.72,demo_synthetic
2026-08-25,brio,brio_cmp_005,brio_ad_018,brio_cr_018,30.67,2155,24,21,1,0,0,demo_synthetic
2026-08-26,brio,brio_cmp_005,brio_ad_018,brio_cr_018,38.27,2566,35,32,2,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_005,brio_ad_018,brio_cr_018,37.55,2859,37,35,0,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_005,brio_ad_018,brio_cr_018,30.06,2151,22,22,0,0,0,demo_synthetic
2026-08-29,brio,brio_cmp_005,brio_ad_018,brio_cr_018,31.5,2458,32,31,6,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_005,brio_ad_018,brio_cr_018,37.85,2440,37,32,1,1,366.42,demo_synthetic
2026-08-31,brio,brio_cmp_005,brio_ad_018,brio_cr_018,37.52,3184,28,25,1,0,0,demo_synthetic
2026-09-01,brio,brio_cmp_005,brio_ad_018,brio_cr_018,35.19,2204,24,21,0,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.16,2511,37,36,0,0,0,demo_synthetic
2026-09-03,brio,brio_cmp_005,brio_ad_018,brio_cr_018,36.32,2332,37,36,4,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_005,brio_ad_018,brio_cr_018,38.51,2879,68,61,3,1,376.83,demo_synthetic
2026-09-05,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.05,2501,36,34,3,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_005,brio_ad_018,brio_cr_018,25.09,1856,26,21,0,0,0,demo_synthetic
2026-09-07,brio,brio_cmp_005,brio_ad_018,brio_cr_018,35.09,2377,28,24,1,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_005,brio_ad_018,brio_cr_018,40.81,2797,27,27,2,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_005,brio_ad_018,brio_cr_018,34.61,2751,51,47,1,1,309.78,demo_synthetic
2026-09-10,brio,brio_cmp_005,brio_ad_018,brio_cr_018,36.79,2368,37,34,1,1,369.57,demo_synthetic
2026-09-11,brio,brio_cmp_005,brio_ad_018,brio_cr_018,36.35,2743,49,46,1,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_005,brio_ad_018,brio_cr_018,38.16,2440,39,37,1,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_005,brio_ad_018,brio_cr_018,43.85,2818,29,28,2,0,0,demo_synthetic
2026-07-16,brio,brio_cmp_005,brio_ad_019,brio_cr_019,35.29,2235,36,30,3,1,318.0,demo_synthetic
2026-07-17,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.8,2471,40,37,2,0,0,demo_synthetic
2026-07-18,brio,brio_cmp_005,brio_ad_019,brio_cr_019,28.03,1921,21,20,0,0,0,demo_synthetic
2026-07-19,brio,brio_cmp_005,brio_ad_019,brio_cr_019,36.09,2556,38,33,2,0,0,demo_synthetic
2026-07-20,brio,brio_cmp_005,brio_ad_019,brio_cr_019,42.66,2657,44,39,1,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_005,brio_ad_019,brio_cr_019,36.85,2459,34,33,2,1,412.99,demo_synthetic
2026-07-22,brio,brio_cmp_005,brio_ad_019,brio_cr_019,36.41,2722,34,30,0,0,0,demo_synthetic
2026-07-23,brio,brio_cmp_005,brio_ad_019,brio_cr_019,38.79,2841,43,39,8,0,0,demo_synthetic
2026-07-24,brio,brio_cmp_005,brio_ad_019,brio_cr_019,38.0,2504,53,47,0,0,0,demo_synthetic
2026-07-25,brio,brio_cmp_005,brio_ad_019,brio_cr_019,35.48,2226,34,33,0,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_005,brio_ad_019,brio_cr_019,36.13,2461,34,31,4,0,0,demo_synthetic
2026-07-27,brio,brio_cmp_005,brio_ad_019,brio_cr_019,34.72,2287,36,29,1,0,0,demo_synthetic
2026-07-28,brio,brio_cmp_005,brio_ad_019,brio_cr_019,34.98,2417,36,36,0,0,0,demo_synthetic
2026-07-29,brio,brio_cmp_005,brio_ad_019,brio_cr_019,41.13,2571,41,36,3,0,0,demo_synthetic
2026-07-30,brio,brio_cmp_005,brio_ad_019,brio_cr_019,42.0,2491,35,31,3,0,0,demo_synthetic
2026-07-31,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.76,3065,40,38,3,0,0,demo_synthetic
2026-08-01,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.4,2626,48,44,2,0,0,demo_synthetic
2026-08-02,brio,brio_cmp_005,brio_ad_019,brio_cr_019,35.57,2371,48,46,4,1,388.64,demo_synthetic
2026-08-03,brio,brio_cmp_005,brio_ad_019,brio_cr_019,33.23,2010,37,36,3,0,0,demo_synthetic
2026-08-04,brio,brio_cmp_005,brio_ad_019,brio_cr_019,24.83,1617,24,23,1,0,0,demo_synthetic
2026-08-05,brio,brio_cmp_005,brio_ad_019,brio_cr_019,34.49,2011,28,27,2,0,0,demo_synthetic
2026-08-06,brio,brio_cmp_005,brio_ad_019,brio_cr_019,27.34,1801,19,16,0,0,0,demo_synthetic
2026-08-07,brio,brio_cmp_005,brio_ad_019,brio_cr_019,33.5,2390,42,41,5,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_005,brio_ad_019,brio_cr_019,32.54,2048,30,27,0,1,400.64,demo_synthetic
2026-08-09,brio,brio_cmp_005,brio_ad_019,brio_cr_019,36.55,2353,48,44,4,0,0,demo_synthetic
2026-08-10,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.2,2572,46,45,6,0,0,demo_synthetic
2026-08-11,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.53,2594,32,31,1,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.74,2588,35,32,1,0,0,demo_synthetic
2026-08-13,brio,brio_cmp_005,brio_ad_019,brio_cr_019,40.13,2585,52,46,4,0,0,demo_synthetic
2026-08-14,brio,brio_cmp_005,brio_ad_019,brio_cr_019,34.86,2648,41,39,3,0,0,demo_synthetic
2026-08-15,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.83,2422,30,28,3,0,0,demo_synthetic
2026-08-16,brio,brio_cmp_005,brio_ad_019,brio_cr_019,41.08,2655,34,32,3,0,0,demo_synthetic
2026-08-17,brio,brio_cmp_005,brio_ad_019,brio_cr_019,33.55,2312,32,28,1,0,0,demo_synthetic
2026-08-18,brio,brio_cmp_005,brio_ad_019,brio_cr_019,35.52,2287,32,29,1,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_005,brio_ad_019,brio_cr_019,40.89,2698,31,27,1,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.98,2367,46,46,4,2,659.43,demo_synthetic
2026-08-21,brio,brio_cmp_005,brio_ad_019,brio_cr_019,31.73,1997,25,24,3,0,0,demo_synthetic
2026-08-22,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.83,2710,41,39,3,0,0,demo_synthetic
2026-08-23,brio,brio_cmp_005,brio_ad_019,brio_cr_019,38.14,2727,39,36,0,1,347.79,demo_synthetic
2026-08-24,brio,brio_cmp_005,brio_ad_019,brio_cr_019,33.18,2061,38,33,4,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_005,brio_ad_019,brio_cr_019,38.28,2442,52,47,3,0,0,demo_synthetic
2026-08-26,brio,brio_cmp_005,brio_ad_019,brio_cr_019,42.29,2677,50,44,3,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_005,brio_ad_019,brio_cr_019,36.38,2335,34,28,1,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_005,brio_ad_019,brio_cr_019,38.68,3184,56,55,0,0,0,demo_synthetic
2026-08-29,brio,brio_cmp_005,brio_ad_019,brio_cr_019,35.53,2086,37,33,3,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.16,2694,52,49,1,1,389.8,demo_synthetic
2026-08-31,brio,brio_cmp_005,brio_ad_019,brio_cr_019,30.6,1893,34,28,1,0,0,demo_synthetic
2026-09-01,brio,brio_cmp_005,brio_ad_019,brio_cr_019,39.7,2528,42,40,3,0,0,demo_synthetic
2026-09-02,brio,brio_cmp_005,brio_ad_019,brio_cr_019,33.54,1938,20,19,1,0,0,demo_synthetic
2026-09-03,brio,brio_cmp_005,brio_ad_019,brio_cr_019,34.38,2192,30,29,3,1,392.31,demo_synthetic
2026-09-04,brio,brio_cmp_005,brio_ad_019,brio_cr_019,31.91,1861,39,36,5,1,355.83,demo_synthetic
2026-09-05,brio,brio_cmp_005,brio_ad_019,brio_cr_019,35.33,2540,53,42,4,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.06,2475,42,39,2,0,0,demo_synthetic
2026-09-07,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.66,2383,33,32,2,1,348.73,demo_synthetic
2026-09-08,brio,brio_cmp_005,brio_ad_019,brio_cr_019,33.21,2327,38,35,5,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_005,brio_ad_019,brio_cr_019,30.83,1945,27,26,6,0,0,demo_synthetic
2026-09-10,brio,brio_cmp_005,brio_ad_019,brio_cr_019,37.73,2633,31,31,3,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_005,brio_ad_019,brio_cr_019,34.43,2353,29,26,0,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_005,brio_ad_019,brio_cr_019,47.39,3153,65,63,3,1,307.69,demo_synthetic
2026-09-13,brio,brio_cmp_005,brio_ad_019,brio_cr_019,29.83,1860,28,28,1,0,0,demo_synthetic
2026-07-16,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.92,2043,50,46,5,1,482.42,demo_synthetic
2026-07-17,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.52,1804,32,26,3,0,0,demo_synthetic
2026-07-18,brio,brio_cmp_006,brio_ad_020,brio_cr_020,40.47,2351,53,50,3,1,559.49,demo_synthetic
2026-07-19,brio,brio_cmp_006,brio_ad_020,brio_cr_020,39.72,2005,55,52,11,2,1028.55,demo_synthetic
2026-07-20,brio,brio_cmp_006,brio_ad_020,brio_cr_020,29.65,1561,39,38,3,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_006,brio_ad_020,brio_cr_020,38.43,2055,44,38,5,0,0,demo_synthetic
2026-07-22,brio,brio_cmp_006,brio_ad_020,brio_cr_020,33.18,1702,43,36,3,1,478.96,demo_synthetic
2026-07-23,brio,brio_cmp_006,brio_ad_020,brio_cr_020,36.87,2010,43,39,5,1,489.49,demo_synthetic
2026-07-24,brio,brio_cmp_006,brio_ad_020,brio_cr_020,30.06,1408,41,37,5,0,0,demo_synthetic
2026-07-25,brio,brio_cmp_006,brio_ad_020,brio_cr_020,26.12,1334,33,28,3,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_006,brio_ad_020,brio_cr_020,38.41,2048,49,47,6,0,0,demo_synthetic
2026-07-27,brio,brio_cmp_006,brio_ad_020,brio_cr_020,34.71,1925,49,47,5,0,0,demo_synthetic
